record_id_1,record_id_2
C38967,C30871
C24857,C35037
C44714,C38967
C50110,C24857
C43907,C44714
C25843,C50110
D01177,C43907
C30221,C25843
C45899,D01177
C51535,C30221
C34967,C45899
C34095,C51535
C44590,C34967
C44198,C34095
C24958,C44590
C40223,C44198
D01178,C24958
C36278,C40223
D01179,D01178
C35240,C36278
C25568,D01179
D01180,C35240
C46466,C25568
C34821,D01180
C50111,C46466
C23917,C34821
C23885,C50111
C22508,C23917
C36118,C23885
C27410,C22508
C40224,C36118
C22761,C27410
C45059,C40224
C28727,C22761
C30143,C45059
C46885,C28727
C27289,C30143
C23729,C46885
C25525,C27289
C50737,C23729
C23696,C25525
C26898,C50737
C31755,C23696
C50115,C26898
C36339,C31755
C47524,C50115
C51562,C36339
C22509,C47524
C29892,C51562
C42295,C22509
C23726,C29892
C34514,C42295
C30751,C23726
C25803,C34514
C42926,C30751
C32474,C25803
C50676,C42926
C28726,C32474
C43926,C50676
C43988,C28726
C27987,C43926
D01181,C27987
C22510,D01181
C50120,C50119
C39243,C22510
C28161,C50120
C42342,C39243
C43784,C28161
C35703,C42342
C45774,C43784
C38442,C35703
C24028,C45774
C23931,C24028
C43256,C38442
C36560,C43256
C31483,C23931
C22511,C36560
C24169,C31483
C51926,C22511
C35323,C24169
C40225,C51926
C39040,C35323
C32546,C40225
C32528,C39040
C46200,C32546
C47484,C32528
C42625,C46200
C41622,C47484
C21902,C42625
C44694,C41622
C37155,C21902
C42957,C44694
C34716,C37155
C40226,C42957
C28365,C34716
C40227,C40226
C34799,C28365
C38976,C40227
C43330,C34799
C27745,C38976
C27395,C43330
C40228,C27745
C29565,C27395
C50124,C40228
C42334,C29565
C45656,C50124
C50125,C42334
C25593,C45656
C24753,C50125
C41136,C25593
C33081,C24753
C41124,C41136
C33656,C33081
C31301,C41124
D01182,C33656
C50126,C31301
C44072,D01182
C29344,C50126
C42447,C44072
C33237,C29344
C26011,C42447
C26691,C33237
C28729,C26011
C46886,C26691
C42059,C28729
C26150,C46886
C35629,C42059
C32136,C26150
C51987,C35629
C29852,C32136
C37612,C51987
C38496,C29852
C46962,C37612
C47485,C38496
C31939,C46962
C52092,C47485
C46588,C31939
C45657,C52092
C22762,C46588
C25874,C45657
C45052,C22762
C37081,C25874
C34356,C45052
C25264,C37081
C28125,C34356
C44028,C25264
D01183,C28125
C25606,C44028
C44388,D01183
C50130,C25606
C29484,C44388
C50131,C50130
C36539,C29484
C26476,C50131
C28066,C36539
C26668,C26476
C26505,C28066
C50132,C26668
C40229,C26505
C45658,C50132
C42314,C40229
C35484,C45658
C39196,C42314
C43719,C35484
C42477,C39196
C33640,C43719
C32780,C42477
C36055,C33640
C22513,C36055
D01184,C22513
C23413,C50133
C47127,D01184
C34968,C23413
C44633,C47127
C25642,C34968
C39483,C44633
C25684,C25642
D01185,C39483
D01186,C25684
C46887,D01185
C37300,D01186
C32868,C46887
C47234,C37300
C33239,C32868
D01187,C47234
C40230,C33239
C41934,D01187
C34274,C40230
C37392,C41934
C51477,C34274
C28186,C37392
C40231,C51477
C27402,C28186
C46203,C40231
C25661,C27402
C32140,C46203
C32042,C25661
C34802,C32140
C38222,C32042
C27984,C34802
C31963,C38222
C45829,C27984
C29307,C45829
C45025,C31963
C25881,C29307
C28652,C24130
C32316,C25881
C50802,C28652
C42989,C32316
D01188,C50802
C23404,C42989
C46265,D01188
C46751,C23404
C44389,C46265
C40232,C46751
C47486,C44389
C50677,C40232
C50138,C47486
C24555,C50677
C22515,C50138
C36033,C24555
C35631,C36033
C40662,C35631
C44161,C22515
C23571,C38223
C22516,C40662
C45217,C23571
C28117,C22516
C47487,C45217
C35499,C28117
C24786,C47487
C34969,C35499
C29213,C24786
C44252,C34969
C40406,C29213
C26385,C44252
C41695,C40406
C51059,C26385
C32249,C41695
C42655,C51059
C39197,C32249
C39198,C42655
C36694,C39197
C36460,C36694
C28782,C36460
C24741,C28782
C24653,C28796
C44591,C24653
C41652,C24741
C45218,C44591
C29074,C41652
D01189,C45218
C43997,C29074
C38298,D01189
C24334,C43997
C24543,C38298
C22517,C24334
C35144,C24543
C40233,C22517
C43257,C35144
C25889,C40233
C30748,C43257
C35458,C25889
C24804,C30748
C51642,C35458
C45033,C24804
C26027,C51642
C22519,C26027
C44390,C22519
C24184,C33078
C51901,C44390
C47186,C45033
C22678,C24184
C35241,C51901
C28243,C22678
C37206,C35241
C27246,C28243
C27276,C37206
D01190,C27246
C46888,C27276
C30978,D01190
C51978,C46888
C41302,C30978
C34812,C51978
C37289,C41302
C22520,C34812
D01191,C37289
C36025,C22520
C31413,D01191
D01192,C36025
C25696,C31413
C25994,D01192
C40916,C25696
C44979,C25994
D01193,C40916
C37229,C44979
C46752,D01193
C44592,C37229
C40234,C46752
C31732,C44592
C22815,C40234
C35691,C31732
D01194,C22815
C40819,C35691
C38365,D01194
C47488,C40819
C46889,C38365
C46197,C46889
C36787,C46197
C31492,C46012
C26594,C36787
C35812,C26594
C51677,C35812
C34507,C50146
C40235,C51677
C40787,C34507
C34189,C40235
C28934,C40787
C22521,C34189
C37439,C28934
C27998,C22521
C23038,C37439
C22522,C27998
C39199,C23038
C45660,C22522
C24969,C39199
C38801,C45660
C40453,C38801
C39395,C24969
C43337,C40453
C50149,C40236
C33083,C31492
C46935,C43337
C24417,C50149
C44593,C46935
C35147,C24417
C23838,C44593
C23039,C35147
C29245,C23838
C50152,C23039
C22523,C29245
C30930,C50152
C44594,C22523
C39004,C30930
C42906,C44594
C28563,C39004
C25804,C42906
C47204,C28563
C40237,C25804
C43340,C47204
D01195,C40237
C23771,C43340
C28073,D01195
C29592,C23771
C43258,C28073
C39200,C29592
C28400,C43258
C29145,C39200
C50154,C28400
C22524,C29145
C50155,C50154
C27196,C22524
C47534,C50155
C29259,C27196
C27370,C47534
C50156,C29259
C25530,C27370
C33584,C50156
C22526,C25530
C43443,C33584
C29061,C43443
D01196,C29061
C24470,C35461
C35366,D01196
C23934,C24470
C50678,C35366
C31477,C23934
C46091,C50678
D01197,C31477
C40470,C46091
C45219,D01197
C26442,C40470
C28748,C45219
C50157,C26442
C26939,C22526
C46168,C28748
C35818,C50157
C24250,C46168
C44267,C35818
C46890,C24250
C34155,C44267
C38583,C46890
C27556,C34155
C28295,C38583
C31643,C27556
C30625,C28295
C29295,C31643
C44595,C30625
C51053,C29295
C22528,C44595
C30300,C51053
C36680,C22528
C46400,C30300
C46786,C36680
C33591,C46400
C40239,C46786
C32652,C33591
C25645,C40239
C24952,C32652
C40762,C25645
C50811,C24952
C25918,C50811
C50159,C25918
D01199,D01198
C51305,C50159
C46102,D01199
C44391,C51305
C37421,C46102
C43585,C44391
C50160,C37421
D01200,C43585
C37021,C50160
C35768,D01200
C41759,C37021
C26658,C35768
C38436,C41759
C26226,C26658
C40540,C38436
C44254,C26226
D01201,C40540
C24017,C44254
C26227,D01201
C23318,C24017
D01202,C26227
D01203,C23318
C24966,D01202
C29329,D01203
C25326,C24966
C26497,C29329
C34970,C25326
C46180,C26497
C34298,C34970
C28072,C46180
C47042,C34298
C23655,C28072
C45662,C47042
C34736,C23655
C46177,C45662
C26228,C34736
C45663,C46177
C47538,C26228
C50166,C45663
C25722,C47538
C40240,C50166
D01204,C25722
C44246,C40240
C30915,D01204
C50167,C44246
C25223,C30915
C43919,C50167
C51593,C25223
C22529,C43919
C43780,C51593
C30788,C22529
C50169,C43780
C22530,C30788
C34784,C50169
C41637,C22530
C29672,C34784
C41703,C41637
C50172,C29672
C36126,C41703
C45220,C50172
C23040,C36126
C25384,C45220
C45664,C23040
C50174,C25384
C25957,C45664
C29971,C50174
C34206,C25957
C28098,C29971
C50175,C34206
C22531,C28098
C42063,C50175
C22532,C22531
C30951,C42063
C43586,C22532
D01205,C30951
C27691,C43586
C52048,D01205
C26971,C27691
C42947,C26971
C23712,C52048
C24332,C23712
C38460,C42947
D01206,C24332
C50178,C38460
C22533,D01206
C24685,C50178
C34971,C22533
C28712,C24685
C23870,C34971
C26351,C28712
C45665,C23870
C25445,C26351
C32527,C45665
C36549,C25445
C31238,C32527
C23417,C36549
C30878,C31238
C35913,C23417
C23041,C30878
C28457,C35913
C38271,C23041
C46891,C28457
C36832,C38271
C28052,C36832
C42212,C26445
C29511,C28052
C33998,C42212
C37121,C29511
C51755,C33998
C22534,C51755
C29225,C37121
C41807,C29225
C24759,C22534
C40436,C41807
C31092,C24759
C24823,C31092
C43485,C40436
C27347,C43485
C23416,C24823
C50847,C27347
C46013,C23416
C44392,C50847
C40241,C46013
C47053,C44392
C35632,C40241
C41247,C47053
C26419,C35632
C50184,C41247
C33240,C26419
C38928,C50184
C38224,C33240
C37399,C38928
C36009,C38224
C46892,C37399
C44393,C36009
C46046,C46892
C40413,C44393
C43665,C46046
C27339,C43665
C31799,C27339
C31757,C40413
C23489,C31799
C34972,C25665
C50186,C23489
C50187,C34972
C32558,C50186
C43436,C50187
C33085,C32558
C50188,C43436
C45666,C33085
C35385,C50188
C50189,C45666
C34418,C35385
C25939,C50189
C51223,C25939
C36519,C34418
C26023,C26229
C25805,C51223
C23781,C26023
C34577,C23781
C35112,C33241
C28302,C34577
C32962,C35112
C44133,C28302
C51099,C44133
C28092,C32962
C31817,C28092
C46936,C51099
C46030,C31817
C29045,C46936
C31563,C46030
C40242,C29045
C45667,C31563
C29157,C40242
C24315,C45667
C38225,C41048
C22535,C24315
C29724,C22535
C24595,C38225
C22536,C29724
C25937,C24595
D01207,C22536
C32604,C25937
C22537,D01207
C36623,C32604
C31630,C22537
C27756,C36623
C26007,C31630
C40809,C27756
C26498,C26007
C26230,C40809
C43351,C26498
C28653,C26230
C34180,C43351
C28766,C28653
C38443,C34180
C46014,C28766
C38226,C38443
C44935,C46014
D01208,C38226
C47278,C44935
C40493,C47278
C26604,C26950
C50194,C40493
C43588,C26604
C35428,C42018
C28202,C23835
C40243,C28202
C28764,C35428
C45844,C28764
C50848,C40243
C50196,C45844
D01209,C50848
C45221,C50196
C24431,D01209
C26486,C45221
C35299,C24431
C38892,C26486
C26152,C35299
C51116,C38892
C27244,C26152
C37493,C51116
C46432,C27244
C27510,C37493
C23042,C46432
C34973,C27510
C23850,C23042
C29363,C34973
C24390,C23850
C23787,C29363
C45222,C24390
C36813,C23787
C33243,C45222
C42265,C36813
C44179,C33243
C40244,C42265
C40403,C44179
C32904,C40244
C35479,C40403
C36293,C32904
C28121,C35479
C26231,C36293
D01211,C28121
C22538,C26231
D01212,D01211
C50197,C22538
C41333,D01212
C39062,C50197
C51678,C41333
D01213,C39062
C38764,C51678
C31580,D01213
C50198,C38764
C25844,C31580
C36354,C50198
C27909,C25844
C41711,C36354
C51986,C27909
D01214,C41711
D01215,C51986
C40503,D01214
C44974,D01215
C35364,C44974
D01216,C35364
C31720,D01216
C34137,C31720
C31974,C34450
C42375,C34137
C32850,C31974
C36077,C42375
C50200,C32850
C45135,C36077
C27182,C50200
C24658,C45135
C31526,C27182
C28007,C24658
C28650,C31526
C51319,C28007
D01217,C28650
C23547,D01217
C23979,C51319
C40245,C23979
C50203,C23547
C36344,C40245
C51220,C50203
C28591,C36344
C36913,C51220
C41685,C28591
C27506,C36913
C40645,C41685
C46991,C27506
C22539,C40645
C40246,C46991
C28366,C22539
C38611,C40246
C52050,C28366
C50849,C38611
C26232,C52050
D01218,C50849
C43508,C26232
C52061,D01218
D01219,C43508
C22540,C52061
C46893,D01219
C29920,C22540
C23327,C46893
C22541,C29920
C25235,C23327
C22579,C22541
C45974,C25235
C22542,C22579
C36021,C45974
C45285,C22542
C35508,C36021
C37059,C45285
D01220,C35508
D01221,C37059
C22543,D01220
C47128,D01221
C25943,C22543
C36851,C47128
C31833,C25943
C36242,C36851
C43589,C31833
C44596,C36242
C50206,C43589
C30261,C44596
C45936,C50206
C51473,C30261
C40548,C45936
C37613,C51473
C42361,C40548
D01222,C37613
C38765,C42361
C36260,D01222
C35749,C38765
C32235,C36260
C24585,C35749
C31490,C32235
C26260,C24585
C50209,C31490
C44049,C26260
C23472,C44049
D01223,C50209
C35535,D01223
C50211,C23472
C30854,C35535
C34579,C50211
D01224,C30854
C41548,C34579
C50212,D01224
C24280,C41548
C38866,C24280
C32971,C50212
C46894,C32971
C24162,C38866
C25290,C46894
C46753,C24162
C23043,C25290
D01225,C46753
C35988,C23043
C35113,D01225
C42678,C35988
C28718,C35113
C35844,C42678
C38829,C28718
C42570,C38829
D01226,C35844
C37173,D01226
C44884,C42570
C36948,C37173
D01227,C44884
C46169,C36948
C41108,D01227
C43434,C46169
C27546,C41108
C44043,C43434
C38828,C27546
C38872,C44043
C28095,C38828
C43714,C38872
C26910,C28095
D01228,C43714
C29170,C26910
C27957,D01228
C46945,C29170
C35606,C46945
C36784,C36925
C36926,C35606
C27260,C36784
C28474,C36926
C44731,C27260
D01229,C28474
C44290,C44731
C38227,D01229
C33244,C44290
C50215,C38227
C31680,C33244
C45780,C50215
C41211,C45780
C39421,C33716
D01231,D01230
C46661,C39421
C40909,D01231
C42637,C40909
C24912,C42637
C51382,C27345
D01232,C24912
C39201,C51382
C23751,D01232
D01233,C39201
C41450,C23751
C44312,D01233
C37161,C41450
C34658,C44312
C36006,C37161
C29188,C34658
C32483,C36006
C22545,C32483
C34451,C22545
C22546,C44001
C43013,C40248
C31927,C22546
C43895,C43013
C35577,C31927
C27664,C43895
C45136,C35577
C25913,C27664
C39202,C45136
C35161,C25913
C34974,C39202
C35711,C35161
C42967,C35711
C34764,C42967
C40849,C27000
C22547,C34764
C25806,C40849
C27089,C22547
C46497,C25806
C51712,C27089
C29056,C46497
C44785,C51712
C34562,C29056
C27472,C44785
C50219,C34562
C24673,C27472
D01235,C50219
C43771,C24673
C46113,D01235
C42710,C43771
C42551,C46113
C42943,C42551
C35362,C42710
C51069,C42943
C38228,C51069
C37148,C26878
C36737,C38228
C40250,C37148
D01236,C36737
C23975,C40250
C50221,D01236
C37065,C23975
C27224,C50221
C27766,C37065
C41269,C27766
C30870,C27224
C40756,C30870
C22548,C41269
C51008,C40756
C42021,C22548
C40251,C51008
D01237,C42021
D01238,C40251
C36626,D01237
C39203,C36626
C35251,C40249
C40252,C39203
D01239,C35251
C35651,C40252
C31622,D01239
C43327,C35651
C24312,C43327
C23628,C31622
C47595,C23628
D01240,C24312
C41905,C47595
C34452,D01240
C24325,C41905
D01241,C34452
C29207,C24325
C51589,D01241
C38503,C29207
C44868,C51589
C40815,C26883
C46624,C36739
C23935,C40815
C24333,C46624
C39204,C23935
D01242,C24333
C42406,C39204
C25190,D01242
D01243,C42406
C31414,C25190
C35270,D01243
C26621,C31414
C40253,C35270
C38675,C26621
C30730,C40253
C38604,C38675
C40547,C30730
C25024,C38604
C46895,C40547
C45223,C25024
C34156,C46895
C46896,C45223
C22549,C34156
C27839,C46896
C50226,C22549
C50227,C27839
C24006,C50226
C28979,C50227
C30001,C24006
C34975,C28979
C51752,C30001
C51924,C34975
C35443,C51752
C27275,C51924
C29417,C35443
C47129,C38503
C38923,C27275
C31571,C29417
C31426,C44868
C24032,C38923
C27942,C31571
C51541,C24032
C46754,C27942
C34786,C51541
C28489,C46754
C50714,C34786
C37204,C28489
C39471,C50714
C34453,C37204
C36024,C39471
C24628,C34453
C50229,C36024
C24570,C24628
C23480,C50229
C23661,C24570
C44717,C23480
C23044,C23661
C26578,C44717
C37754,C23044
C24531,C26578
C34810,C37754
C23700,C47129
C40255,C24531
C34696,C34810
C29142,C40255
D01244,C34696
C39386,C29142
C40256,D01244
C35726,C39386
C22550,C40256
C24379,C35726
C37039,C22550
C25021,C24379
C51583,C37039
C24010,C25021
C51089,C51583
C51785,C51089
C29748,C51785
C32250,C29748
C29226,C30639
C50233,C29226
C24965,C32250
C51226,C50233
C45375,C24965
C43490,C51226
C37614,C45375
C28851,C43490
C24689,C37614
C45062,C28851
C37448,C24689
C27857,C45062
C26070,C37448
C30616,C27857
C43812,C26070
C42019,C43812
C34572,C38308
C27390,C42019
C34404,C34572
C28008,C24010
C38692,C27390
C38888,C34404
C40257,C38692
C43021,C38888
C50686,C40257
C28807,C43021
C22551,C50686
C50236,C28807
C25948,C50236
C26973,C22551
C39205,C26973
C46198,C25948
D01245,C39205
D01246,C46198
C44664,D01245
C41459,D01246
C41505,C44664
C34414,C41459
C26926,C41505
D01247,C34414
C22552,C26926
C43906,D01247
C40930,C22552
C36038,C40930
C23045,C43697
C52043,C36038
C45310,C23045
C35813,C52043
C23599,C35813
C38334,C23599
C41188,C24037
C23711,C41188
C45668,C42550
C38337,C45668
C35622,C23711
C22553,C38337
C50241,C35622
C35426,C22553
C32595,C50241
C35647,C35426
C38861,C32595
C35525,C35647
D01248,C38861
C23915,C35525
C50245,C23915
C43716,C50245
C32221,C42915
C50246,C43716
C22554,C32221
C44304,C50246
C44773,C22554
C42299,C44304
C50248,C42299
C22555,C27868
C50249,C22555
C38355,C22556
C41476,C50249
C35114,C38355
C38877,C41476
C44597,C35114
C40853,C38877
C30961,C44597
C34738,C40853
C31775,C30961
C35887,C34738
C22557,C31775
C29681,C35887
C39422,C29681
C23428,C22557
C23690,C23428
C36237,C39422
C45669,C23690
C32057,C36237
C37461,C45669
C29626,C37461
C32730,C29626
C42649,C41878
D01249,C42649
C45353,C24631
C38766,D01249
C29915,C45353
C46224,C45310
C26758,C29915
C38229,C26758
C46590,C31810
C40484,C38229
C50256,C46590
C30481,C40484
C31770,C50256
C32468,C30481
C41323,C32057
C36870,C31770
C38932,C32468
C29744,C36870
C42873,C38932
C43517,C29744
C24380,C42873
C40258,C43517
C32686,C24380
C50257,C40258
C41480,C32686
C35675,C31426
C44065,C50257
C37701,C41480
C50259,C44065
D01250,C37701
C40457,C50259
C32526,D01250
C28488,C32526
C36923,C40457
C34021,C36923
C43422,C28488
C40600,C34021
C45739,C43422
C41105,C40600
C22558,C45739
C27519,C41105
C44933,C22558
C35242,C27519
D01251,C44933
C34976,C35242
D01252,D01251
C50260,C34976
C32466,D01252
C41651,C50260
C37759,C32466
C35358,C41651
C45046,C37759
C44749,C35358
C25947,C45046
C32138,C44749
C50261,C25947
C50262,C32138
C32064,C50261
C47137,C50262
C22816,C32064
C22559,C47137
C42339,C22816
C22560,C22559
C42497,C42339
C51058,C22560
C37723,C42497
C37798,C51058
C24180,C37723
C38230,C37798
C50743,C24180
D01253,C38230
C36624,C50743
C42331,D01253
C39318,C36624
C44414,C42331
C37281,C39318
C23824,C44414
C39475,C37281
C51179,C23824
C30664,C39475
C35243,C30664
C37733,C40110
C35115,C35243
C32513,C37733
C29906,C32513
C45056,C35115
C26576,C29906
C51386,C24586
C40259,C26576
C30552,C51386
C42179,C40259
C44190,C30552
C38231,C42179
C31519,C44190
C37526,C38231
C44859,C41211
C27301,C31519
C31139,C37526
C50265,C27301
D01254,C31139
C44598,C50265
C29227,D01254
C28071,C44598
C41918,C29227
C36817,C28071
C22544,C40247
C44960,C41918
C24111,C36817
C35149,C44960
C51820,C24111
C51352,C35149
C40959,C51820
C51118,C51352
C43753,C40959
C35542,C51118
C31391,C43753
C29302,C35542
C35615,C31391
C44051,C35615
C41489,C37616
C34411,C22562
C36636,C51776
C28015,C36636
C52033,C24272
C33082,C28015
C42142,C52033
C46897,C33082
C51222,C42142
D01255,C46897
C50272,C51222
C45900,D01255
C42114,C50272
C22563,C45900
C40260,C34411
C40261,C42114
C42950,C22563
C43836,C40261
C40262,C42950
C25237,C43836
C27908,C40262
C29848,C25237
C44599,C27908
C26233,C29848
C46976,C44599
D01256,C26233
C23451,C46976
C50274,D01256
C40263,C23451
D01257,C50274
C31638,C40263
C24419,D01257
C29330,C31638
C31355,C24419
C50275,C29330
C42379,C31355
C40265,C50275
C51516,C42379
C26136,C40265
C27949,C51516
C39019,C26136
C23356,C27949
C31712,C39019
C30098,C23356
C34977,C31712
D01258,C30098
C50278,C34977
C43604,D01258
C35664,C50278
C50279,C43604
C36572,C35664
C29253,C50279
C32382,C36572
C47087,C29253
C30025,C32382
C26234,C47087
C45346,C30025
D01259,C26234
C25450,C45346
C43850,D01259
C35244,C25450
C43820,C43850
C34343,C35244
C45340,C43820
C29333,C34343
C50280,C45340
C39240,C29333
C22564,C50280
C51307,C39240
C24178,C22564
C36316,C51307
C36229,C24178
C22565,C36316
C25478,C36229
C23248,C22565
C37785,C25478
C39490,C23248
C43774,C37785
C38232,C39490
C37711,C43774
C42523,C38232
C47489,C37711
C25807,C42523
C31137,C47489
C25469,C25807
C32358,C31137
C47529,C25469
D01260,C32358
C24956,C47529
C23805,D01260
C36087,C43591
C45670,C37387
C26402,C36087
C23046,C45670
C37617,C26402
C42757,C37617
C38233,C23046
C35762,C38233
C36348,C42757
C23477,C35762
C22566,C24956
C24808,C36348
C36672,C23477
C31172,C24808
C50282,C36672
C30716,C31172
C34409,C50282
C27369,C23805
C25808,C30716
C40266,C34409
C34621,C25808
D01261,C40266
C26579,C34621
C41594,D01261
C40267,C26579
C50285,C41594
C25112,C40267
C45328,C25112
C30072,C44570
C25942,C45328
C47490,C25942
C31087,C30072
C50286,C31087
C44600,C47490
C24001,C50286
C45671,C44600
C30150,C24001
C25753,C45671
C29800,C25753
C28564,C29800
C22567,C39206
C23180,C28564
C24347,C22567
C51942,C23180
C22568,C24347
C27785,C51942
C46755,C22568
C45137,C27785
C44033,C46755
C26116,C45137
C50850,C44033
C37502,C26116
C27062,C50850
C43363,C37502
C45009,C27062
C41867,C43363
D01262,C45009
C32813,C41867
C51875,D01262
C22569,C32813
C47491,C51875
C50289,C22569
C24174,C47491
C47492,C50289
C45672,C24174
C23047,C47492
C32535,C45672
C37700,C23047
C36469,C32535
C31762,C37700
C24860,C36469
C51465,C31762
C43635,C24860
C23797,C51465
C42978,C43635
C26653,C23797
C37022,C42978
C37388,C26653
C42169,C51306
C27725,C37022
C39277,C37388
C24643,C27725
C39500,C39277
C23144,C24643
C22250,C23144
C40268,C39500
C23399,C40268
C32157,C22250
C41667,C23399
C23048,C32157
C28242,C23048
C43939,C28242
C42938,C22570
C38475,C43939
C50293,C42938
C50294,C38475
C25809,C50293
C22571,C50294
C29797,C25809
C35855,C22571
C50295,C29797
C50296,C35855
C40269,C50295
C36189,C50296
C40271,C40269
D01263,C36189
C50297,C40271
C25345,D01263
C22572,C50297
C34859,C25345
C34978,C22572
C40272,C34859
C47493,C34978
C47170,C40272
C22573,C47493
C44395,C47170
C47494,C22573
C28238,C44395
C23483,C47494
C32607,C28238
D01264,C23483
C27780,D01264
C27352,C32607
C22574,C27352
C29686,C27780
C36014,C22574
C22666,C29686
C29186,C36014
C50300,C22666
C29443,C29186
C25724,C50300
C38234,C29443
C31367,C25724
C38235,C38234
C36471,C31367
D01265,C38235
C27312,C36471
C28022,D01265
C28021,C27312
C27623,C28021
C27533,C28133
C44006,C27623
D01266,C27533
D01267,C44006
C27534,D01266
C37998,D01267
C22575,C27534
C46033,C37998
C40497,C22575
C38886,C40497
C25394,C46033
C44396,C38886
C43311,C23549
C39020,C44396
C36843,C43311
C51308,C39020
C31453,C36843
C26727,C51308
C35038,C31453
C26648,C26727
C50303,C35038
C23609,C26648
C44460,C50303
D01268,C23609
D01269,C44460
C28573,D01268
C42630,D01269
C30510,C28573
C23825,C42630
C23280,C30510
C23468,C23825
C50305,C23280
C27397,C23468
C43043,C50305
C31997,C27397
C35786,C43043
C39385,C31997
